p0,rep,A_market_share,product2_rate_when_A_chosen,A_success_rate_when_chosen,avg_profit_per_period,discounted_profit,final_successes,final_failures,final_posterior_mean
0.45,14,0.291,0.16151202749140894,0.3951890034364261,0.2740999999999985,39.40932173879698,115,176,0.39590443686006827
0.45,15,0.461,0.1540130151843818,0.4229934924078091,0.4343999999999966,19.19643507595152,195,266,0.42332613390928725
0.45,16,0.366,0.15027322404371585,0.4098360655737705,0.34494999999999765,44.96681922760891,150,216,0.41032608695652173
0.45,17,0.373,0.1581769436997319,0.4128686327077748,0.3513999999999976,42.14490956555978,154,219,0.41333333333333333
0.45,18,0.576,0.07465277777777778,0.4288194444444444,0.5450499999999973,43.838194496720206,247,329,0.4290657439446367
0.45,19,0.3,0.13666666666666666,0.4033333333333333,0.2829499999999985,43.613061044428186,121,179,0.40397350993377484
0.45,20,0.35,0.14285714285714285,0.4057142857142857,0.32999999999999785,38.972417173347765,142,208,0.40625
0.45,21,0.456,0.09868421052631579,0.41228070175438597,0.4309499999999966,43.5441350679346,188,268,0.4126637554585153
0.45,22,0.396,0.12121212121212122,0.4217171717171717,0.37379999999999736,45.275425804200964,167,229,0.4221105527638191
0.45,23,0.316,0.16139240506329114,0.3987341772151899,0.2976499999999982,44.56969435295055,126,190,0.39937106918238996
0.45,24,0.295,0.12542372881355932,0.4033898305084746,0.2783999999999984,43.37267698144844,119,176,0.40404040404040403
0.45,25,0.307,0.1563517915309446,0.3973941368078176,0.28924999999999834,44.435337608523255,122,185,0.39805825242718446
0.45,26,0.354,0.19491525423728814,0.4067796610169492,0.33284999999999776,43.61066470047269,144,210,0.40730337078651685
0.45,27,0.397,0.10579345088161209,0.4080604534005038,0.3750499999999973,43.17738929765164,162,235,0.40852130325814534
0.45,28,0.406,0.1206896551724138,0.4211822660098522,0.3832499999999972,42.64979487131354,171,235,0.4215686274509804
0.45,29,0.308,0.12337662337662338,0.39285714285714285,0.29069999999999835,44.413008923787295,121,187,0.3935483870967742
0.45,30,0.262,0.21755725190839695,0.3931297709923664,0.24604999999999885,42.136839431801036,103,159,0.3939393939393939
0.45,31,0.417,0.11750599520383694,0.407673860911271,0.3936999999999971,40.57246023188006,170,247,0.4081145584725537
0.45,32,0.373,0.18230563002680966,0.4075067024128686,0.35094999999999754,40.51186317800615,152,221,0.408
0.45,33,0.387,0.13178294573643412,0.4108527131782946,0.3650999999999975,46.10065177558215,159,228,0.41131105398457585
0.45,34,0.279,0.12544802867383512,0.3978494623655914,0.26329999999999865,42.86214575391436,111,168,0.398576512455516
0.45,35,0.397,0.163727959697733,0.4181360201511335,0.3738999999999973,43.495040854635015,166,231,0.41854636591478694
0.45,36,0.313,0.18849840255591055,0.402555910543131,0.2943999999999983,44.84679798803982,126,187,0.4031746031746032
0.45,37,0.395,0.1468354430379747,0.4177215189873418,0.3723499999999973,41.33099603244836,165,230,0.4181360201511335
0.45,38,0.445,0.1303370786516854,0.4157303370786517,0.4198499999999968,45.60925043721772,185,260,0.4161073825503356
0.45,39,0.426,0.10328638497652583,0.4107981220657277,0.40249999999999697,44.935139072884695,175,251,0.411214953271028
0.45,40,0.364,0.17857142857142858,0.4258241758241758,0.3425499999999977,42.10734660273702,155,209,0.4262295081967213
0.45,41,0.394,0.12690355329949238,0.4137055837563452,0.37179999999999735,42.810197853494806,163,231,0.41414141414141414
0.45,42,0.359,0.1894150417827298,0.403899721448468,0.3376499999999978,43.241005177524656,145,214,0.40443213296398894
0.45,43,0.363,0.08539944903581267,0.41597796143250687,0.34329999999999766,45.186462239185744,151,212,0.41643835616438357
0.45,44,0.393,0.1272264631043257,0.4173027989821883,0.37084999999999735,44.83979263289004,164,229,0.4177215189873418
0.45,45,0.335,0.14328358208955225,0.4,0.315849999999998,44.547028515696034,134,201,0.40059347181008903
0.45,46,0.404,0.14108910891089108,0.4084158415841584,0.38094999999999724,42.831285134514914,165,239,0.4088669950738916
0.45,47,0.303,0.21782178217821782,0.39603960396039606,0.28454999999999836,42.3828108138059,120,183,0.39672131147540984
0.45,48,0.358,0.1424581005586592,0.41620111731843573,0.33754999999999774,28.158270167317994,149,209,0.4166666666666667
0.45,49,0.343,0.12244897959183673,0.40816326530612246,0.32374999999999793,43.9417574372169,140,203,0.40869565217391307
0.45,50,0.452,0.09070796460176991,0.415929203539823,0.4273499999999967,44.16613769134998,188,264,0.41629955947136565
0.45,51,0.407,0.12776412776412777,0.4226044226044226,0.38404999999999717,37.994480125596155,172,235,0.4229828850855746
0.45,52,0.443,0.14446952595936793,0.40857787810383744,0.4176499999999968,37.69095558639526,181,262,0.40898876404494383
0.45,53,0.253,0.2015810276679842,0.3952569169960474,0.23779999999999898,43.335936743811146,100,153,0.396078431372549
0.45,54,0.435,0.09885057471264368,0.4206896551724138,0.41109999999999686,45.01341711890945,183,252,0.42105263157894735
0.45,55,0.345,0.17681159420289855,0.40869565217391307,0.32469999999999793,37.888164584407335,141,204,0.4092219020172911
0.45,56,0.432,0.09259259259259259,0.4097222222222222,0.4083999999999969,45.04290821080453,177,255,0.41013824884792627
0.45,57,0.275,0.22181818181818183,0.39636363636363636,0.2581999999999987,43.270979031832276,109,166,0.3971119133574007
0.45,58,0.289,0.21453287197231835,0.3944636678200692,0.2714499999999985,44.10651832079184,114,175,0.3951890034364261
0.45,59,0.417,0.14388489208633093,0.42206235011990406,0.39314999999999706,44.39040100383154,176,241,0.4224343675417661
0.45,60,0.365,0.11232876712328767,0.42191780821917807,0.3446999999999977,44.88115123523512,154,211,0.4223433242506812
0.45,61,0.322,0.18633540372670807,0.41304347826086957,0.30289999999999817,43.043215419346225,133,189,0.41358024691358025
0.45,62,0.312,0.125,0.391025641025641,0.2944499999999982,36.90788855183555,122,190,0.39171974522292996
0.45,63,0.397,0.1486146095717884,0.4105793450881612,0.37419999999999726,44.44240695384741,163,234,0.41102756892230574
0.45,64,0.354,0.1327683615819209,0.4011299435028249,0.33394999999999775,44.89048616436444,142,212,0.40168539325842695
0.45,65,0.445,0.0853932584269663,0.4157303370786517,0.4208499999999967,45.18699882666786,185,260,0.4161073825503356
0.45,66,0.4,0.14,0.4225,0.37719999999999726,44.645355108247536,169,231,0.4228855721393035
0.45,67,0.319,0.16300940438871472,0.4043887147335423,0.3004499999999982,42.66801691628448,129,190,0.40498442367601245
0.45,68,0.605,0.08429752066115702,0.43636363636363634,0.5721999999999986,43.31167972321365,264,341,0.43657331136738053
0.45,69,0.341,0.18181818181818182,0.40175953079178883,0.3208499999999979,39.72265417158447,137,204,0.40233236151603496
0.45,70,0.368,0.125,0.41847826086956524,0.3472999999999976,41.868055370996885,154,214,0.4189189189189189
0.45,71,0.298,0.18791946308724833,0.40939597315436244,0.28029999999999844,43.72622600984975,122,176,0.41
0.45,72,0.353,0.1388101983002833,0.4164305949008499,0.3328999999999978,37.695250211287416,147,206,0.4169014084507042
0.45,73,0.348,0.15804597701149425,0.40804597701149425,0.32784999999999787,40.738423679244136,142,206,0.4085714285714286
0.45,74,0.525,0.08190476190476191,0.43047619047619046,0.4965999999999959,43.447971799432146,226,299,0.4307400379506641
0.45,75,0.299,0.17725752508361203,0.40468227424749165,0.28139999999999843,42.0690135920457,121,178,0.4053156146179402
0.45,76,0.478,0.1297071129707113,0.4225941422594142,0.4509999999999964,43.036247210586616,202,276,0.42291666666666666
0.45,77,0.38,0.11315789473684211,0.4105263157894737,0.3588499999999975,45.398498413261045,156,224,0.4109947643979058
0.45,78,0.361,0.14958448753462603,0.4182825484764543,0.34024999999999767,43.47543410037587,151,210,0.418732782369146
0.45,79,0.357,0.12324929971988796,0.41456582633053224,0.33694999999999775,41.11100992005991,148,209,0.415041782729805
0.45,80,0.311,0.13504823151125403,0.3987138263665595,0.2933499999999983,43.78844178434871,124,187,0.3993610223642173
0.45,81,0.441,0.13378684807256236,0.4126984126984127,0.4159999999999968,42.678170862276744,182,259,0.41309255079006774
0.45,82,0.376,0.14627659574468085,0.4228723404255319,0.35444999999999754,42.636357880576234,159,217,0.42328042328042326
0.45,83,0.343,0.1749271137026239,0.39941690962099125,0.32284999999999786,44.31558689325954,137,206,0.4
0.45,84,0.342,0.17543859649122806,0.41812865497076024,0.3218999999999979,39.36797104910602,143,199,0.4186046511627907
0.45,85,0.362,0.11602209944751381,0.4088397790055249,0.3417999999999977,42.52985054727611,148,214,0.40934065934065933
0.45,86,0.44,0.10227272727272728,0.4159090909090909,0.41574999999999684,37.40963943791577,183,257,0.416289592760181
0.45,87,0.314,0.15286624203821655,0.4012738853503185,0.2958999999999982,44.83805145850654,126,188,0.40189873417721517
0.45,88,0.34,0.17941176470588235,0.4117647058823529,0.31994999999999796,44.27543769254082,140,200,0.41228070175438597
0.45,89,0.375,0.15733333333333333,0.4186666666666667,0.35329999999999756,44.07030495839579,157,218,0.41909814323607425
0.45,90,0.344,0.16279069767441862,0.4069767441860465,0.32399999999999796,45.48911579259806,140,204,0.407514450867052
0.45,91,0.369,0.12195121951219512,0.41192411924119243,0.34829999999999767,41.371482610695686,152,217,0.4123989218328841
0.45,92,0.305,0.18032786885245902,0.4,0.2869999999999983,44.42910873003303,122,183,0.4006514657980456
0.45,93,0.512,0.072265625,0.419921875,0.484549999999996,43.57906055220044,215,297,0.42023346303501946
0.45,94,0.296,0.23986486486486486,0.40540540540540543,0.2776499999999984,34.55210616898119,120,176,0.40604026845637586
0.45,95,0.324,0.1574074074074074,0.4166666666666667,0.30524999999999813,36.94339007937583,135,189,0.4171779141104294
0.45,96,0.332,0.16265060240963855,0.4066265060240964,0.31269999999999804,41.976605216688505,135,197,0.40718562874251496
0.45,97,0.304,0.17434210526315788,0.40789473684210525,0.2861499999999984,43.495087715803514,124,180,0.4084967320261438
0.45,98,0.304,0.17434210526315788,0.40131578947368424,0.2861499999999984,45.18221371493679,122,182,0.4019607843137255
0.45,99,0.427,0.13348946135831383,0.41920374707259955,0.402799999999997,43.910167479675714,179,248,0.4195804195804196
0.45,100,0.343,0.13702623906705538,0.4139941690962099,0.32349999999999796,43.5984708739169,142,201,0.4144927536231884
0.45,101,0.343,0.14868804664723032,0.40233236151603496,0.3232999999999979,38.05664935162555,138,205,0.4028985507246377
0.45,102,0.489,0.09202453987730061,0.4233128834355828,0.46229999999999627,42.322644642186965,207,282,0.42362525458248473
0.45,103,0.434,0.1152073732718894,0.41244239631336405,0.4097999999999969,42.59822079042482,179,255,0.41284403669724773
0.45,104,0.355,0.16056338028169015,0.4084507042253521,0.3343999999999978,43.5816111269644,145,210,0.40896358543417366
0.45,105,0.342,0.13157894736842105,0.4298245614035088,0.32264999999999794,40.902571069572815,147,195,0.43023255813953487
0.45,106,0.351,0.1623931623931624,0.4131054131054131,0.3305999999999978,45.18551634200902,145,206,0.41359773371104813
0.45,107,0.293,0.23890784982935154,0.40955631399317405,0.2748499999999985,40.20901934096755,120,173,0.4101694915254237
0.45,108,0.377,0.11671087533156499,0.40318302387267907,0.35594999999999755,44.322488488391954,152,225,0.40369393139841686
0.45,109,0.349,0.14613180515759314,0.39255014326647564,0.32899999999999785,44.36942813544593,137,212,0.39316239316239315
0.45,110,0.318,0.16666666666666666,0.41509433962264153,0.2994499999999982,45.11123086951601,132,186,0.415625
0.45,111,0.377,0.15915119363395225,0.41379310344827586,0.3551499999999975,39.64212143154277,156,221,0.41424802110817943
0.45,112,0.392,0.12244897959183673,0.42346938775510207,0.36999999999999733,41.45279287389678,166,226,0.42385786802030456
0.45,113,0.395,0.11392405063291139,0.41012658227848103,0.3729999999999974,43.52928401189493,162,233,0.4105793450881612
0.45,114,0.31,0.19032258064516128,0.3967741935483871,0.29154999999999825,42.57901931331077,123,187,0.3974358974358974
0.45,115,0.432,0.12962962962962962,0.4097222222222222,0.4075999999999969,40.89329879791731,177,255,0.41013824884792627
0.45,116,0.377,0.1246684350132626,0.41909814323607425,0.35579999999999756,44.63979191998149,158,219,0.41952506596306066
0.45,117,0.392,0.11989795918367346,0.42346938775510207,0.3700499999999974,45.36127146644442,166,226,0.42385786802030456
0.45,118,0.45,0.07333333333333333,0.41333333333333333,0.42584999999999673,46.09368806471516,186,264,0.413716814159292
0.45,119,0.378,0.16137566137566137,0.41005291005291006,0.35604999999999754,35.891838304607404,155,223,0.4105263157894737
0.45,120,0.442,0.09954751131221719,0.416289592760181,0.4176999999999968,45.67202252872352,184,258,0.4166666666666667
0.45,121,0.372,0.07795698924731183,0.41935483870967744,0.3519499999999976,46.022451255569635,156,216,0.4197860962566845
0.45,122,0.257,0.19066147859922178,0.39299610894941633,0.24169999999999894,42.93367592027191,101,156,0.3938223938223938
0.45,123,0.324,0.21296296296296297,0.4074074074074074,0.3043499999999981,44.786712237220634,132,192,0.40797546012269936
0.45,124,0.384,0.16927083333333334,0.4192708333333333,0.36154999999999743,43.13395625444519,161,223,0.41968911917098445
0.45,125,0.524,0.11068702290076336,0.4312977099236641,0.49489999999999584,40.28708866080736,226,298,0.43155893536121676
0.45,126,0.311,0.17041800643086816,0.40514469453376206,0.2927999999999983,45.48254851285401,126,185,0.4057507987220447
0.45,127,0.208,0.28365384615384615,0.3894230769230769,0.19464999999999946,43.74277959750061,81,127,0.3904761904761905
0.45,128,0.325,0.18461538461538463,0.40307692307692305,0.30574999999999813,40.954741327220184,131,194,0.4036697247706422
0.45,129,0.424,0.12971698113207547,0.42924528301886794,0.400049999999997,39.940597953011405,182,242,0.4295774647887324
0.45,130,0.34,0.16470588235294117,0.4176470588235294,0.320199999999998,43.45107357789495,142,198,0.41812865497076024
0.45,131,0.351,0.1111111111111111,0.4131054131054131,0.33149999999999785,42.28640007331773,145,206,0.41359773371104813
0.45,132,0.397,0.14357682619647355,0.43073047858942065,0.3742999999999973,44.52058486825741,171,226,0.43107769423558895
0.45,133,0.306,0.19281045751633988,0.4019607843137255,0.28774999999999834,40.07930600676986,123,183,0.4025974025974026
0.45,134,0.395,0.11139240506329114,0.4151898734177215,0.37304999999999733,44.826439498495866,164,231,0.4156171284634761
0.45,135,0.32,0.1,0.4125,0.30239999999999817,45.447141009833985,132,188,0.41304347826086957
0.45,136,0.35,0.12285714285714286,0.4085714285714286,0.3303499999999978,42.09663141802107,143,207,0.4090909090909091
0.45,137,0.368,0.14130434782608695,0.421195652173913,0.3469999999999976,44.229729458776006,155,213,0.42162162162162165
0.45,138,0.416,0.11057692307692307,0.4206730769230769,0.3928999999999971,43.908673426203556,175,241,0.42105263157894735
0.45,139,0.275,0.2509090909090909,0.39636363636363636,0.2577999999999987,34.476875278898305,109,166,0.3971119133574007
0.45,140,0.477,0.10482180293501048,0.429769392033543,0.4506499999999964,41.31375676398896,205,272,0.430062630480167
0.45,141,0.389,0.13110539845758354,0.4138817480719794,0.36699999999999744,38.898162344489556,161,228,0.4143222506393862
0.45,142,0.525,0.10857142857142857,0.4380952380952381,0.4958999999999959,41.35993916612709,230,295,0.43833017077798864
0.45,143,0.368,0.14673913043478262,0.41847826086956524,0.34689999999999765,41.63080025668017,154,214,0.4189189189189189
0.45,144,0.285,0.20350877192982456,0.40350877192982454,0.2678499999999986,44.8074937790371,115,170,0.40418118466898956
0.45,145,0.328,0.18902439024390244,0.4024390243902439,0.30849999999999805,40.941156419948385,132,196,0.403030303030303
0.45,146,0.318,0.1949685534591195,0.4025157232704403,0.2989999999999982,39.46995528295253,128,190,0.403125
0.45,147,0.261,0.19157088122605365,0.39080459770114945,0.24544999999999884,40.853438053688166,102,159,0.3916349809885932
0.45,148,0.381,0.12598425196850394,0.41732283464566927,0.3595499999999974,43.74835826785138,159,222,0.4177545691906005
0.45,149,0.347,0.16138328530259366,0.3976945244956772,0.32684999999999786,40.958853289160615,138,209,0.3982808022922636
0.45,150,0.375,0.136,0.42133333333333334,0.35369999999999757,44.41434468907153,158,217,0.4217506631299735
0.45,151,0.34,0.17352941176470588,0.4176470588235294,0.3200499999999979,41.73130904926773,142,198,0.41812865497076024
0.45,152,0.451,0.15521064301552107,0.41685144124168516,0.4249499999999966,38.82450196892184,188,263,0.41721854304635764
0.45,153,0.363,0.15977961432506887,0.4022038567493113,0.34194999999999764,42.77886755384154,146,217,0.40273972602739727
0.45,154,0.312,0.16025641025641027,0.40384615384615385,0.2938999999999983,44.20931588006835,126,186,0.40445859872611467
0.45,155,0.384,0.13541666666666666,0.4114583333333333,0.36219999999999736,44.46524527124854,158,226,0.4119170984455959
0.45,156,0.422,0.13981042654028436,0.4146919431279621,0.39794999999999703,44.833323742951805,175,247,0.41509433962264153
0.45,157,0.338,0.17159763313609466,0.40828402366863903,0.31819999999999793,39.28738691936575,138,200,0.4088235294117647
0.45,158,0.369,0.08672086720867209,0.4037940379403794,0.34894999999999765,39.13765098397517,149,220,0.40431266846361186
0.45,159,0.354,0.1497175141242938,0.4152542372881356,0.3336499999999978,44.73011717204019,147,207,0.4157303370786517
0.45,160,0.334,0.17365269461077845,0.4101796407185629,0.31439999999999807,35.988919811843154,137,197,0.4107142857142857
0.45,161,0.434,0.10599078341013825,0.42626728110599077,0.40999999999999687,39.30392834205698,185,249,0.42660550458715596
0.45,162,0.497,0.10462776659959759,0.4164989939637827,0.46954999999999614,42.417259089221496,207,290,0.4168336673346693
0.45,163,0.384,0.13020833333333334,0.4140625,0.36229999999999746,44.042289812715374,159,225,0.41450777202072536
0.45,164,0.296,0.13513513513513514,0.40202702702702703,0.27919999999999845,41.211158460046846,119,177,0.40268456375838924
0.45,165,0.37,0.14054054054054055,0.4081081081081081,0.3488999999999976,35.955245414465004,151,219,0.40860215053763443
0.45,166,0.31,0.22903225806451613,0.3935483870967742,0.29094999999999827,38.97325062222598,122,188,0.3942307692307692
0.45,167,0.364,0.16758241758241757,0.42032967032967034,0.34274999999999767,45.24518790819906,153,211,0.4207650273224044
0.45,168,0.387,0.12919896640826872,0.42118863049095606,0.36514999999999737,44.60145500486377,163,224,0.42159383033419023
0.45,169,0.289,0.16608996539792387,0.39792387543252594,0.27214999999999856,42.18415885240788,115,174,0.39862542955326463
0.45,170,0.332,0.12650602409638553,0.41566265060240964,0.313299999999998,45.24731093478853,138,194,0.4161676646706587
0.45,171,0.397,0.15869017632241814,0.4156171284634761,0.37399999999999733,43.775137172999365,165,232,0.41604010025062654
0.45,172,0.411,0.14841849148418493,0.4282238442822384,0.38739999999999714,39.752326939407325,176,235,0.42857142857142855
0.45,173,0.473,0.12896405919661733,0.427061310782241,0.4462999999999964,38.02518232384991,202,271,0.42736842105263156
0.45,174,0.382,0.08376963350785341,0.41361256544502617,0.3612999999999975,38.4958155290164,158,224,0.4140625
0.45,175,0.346,0.15895953757225434,0.41040462427745666,0.3259499999999979,44.83603446567383,142,204,0.4109195402298851
0.45,176,0.47,0.07234042553191489,0.4148936170212766,0.4447999999999965,45.39688167321374,195,275,0.4152542372881356
0.45,177,0.332,0.12951807228915663,0.39457831325301207,0.31324999999999803,40.46992593830821,131,201,0.39520958083832336
0.45,178,0.393,0.11704834605597965,0.4122137404580153,0.3710499999999974,45.03746814930029,162,231,0.41265822784810124
0.45,179,0.403,0.11166253101736973,0.41935483870967744,0.3805999999999972,44.03970800976132,169,234,0.41975308641975306
0.45,180,0.361,0.15512465373961218,0.407202216066482,0.3401499999999977,44.326863689063124,147,214,0.40771349862258954
0.45,181,0.337,0.16023738872403562,0.4035608308605341,0.317449999999998,44.9648190835024,136,201,0.40412979351032446
0.45,182,0.36,0.15,0.4222222222222222,0.3392999999999977,41.77809775427513,152,208,0.42265193370165743
0.45,183,0.418,0.11483253588516747,0.42105263157894735,0.39469999999999705,45.496679519556594,176,242,0.42142857142857143
0.45,184,0.442,0.11085972850678733,0.416289592760181,0.4174499999999968,39.31162924192549,184,258,0.4166666666666667
0.45,185,0.315,0.15555555555555556,0.4095238095238095,0.29679999999999823,34.65421612735697,129,186,0.41009463722397477
0.45,186,0.456,0.09868421052631579,0.42543859649122806,0.4309499999999966,44.079233878824695,194,262,0.425764192139738
0.45,187,0.447,0.09395973154362416,0.41387024608501116,0.4225499999999967,44.76791048606943,185,262,0.4142538975501114
0.45,188,0.343,0.1661807580174927,0.4227405247813411,0.32299999999999796,42.65225365792329,145,198,0.42318840579710143
0.45,189,0.462,0.09956709956709957,0.42857142857142855,0.4365999999999966,43.501339824180974,198,264,0.42887931034482757
0.45,190,0.458,0.1222707423580786,0.4192139737991266,0.4322999999999966,44.807933385019496,192,266,0.41956521739130437
0.45,191,0.4,0.1375,0.4225,0.3772499999999973,39.6991162202673,169,231,0.4228855721393035
0.45,192,0.388,0.18556701030927836,0.41494845360824745,0.36499999999999744,42.555757330005626,161,227,0.4153846153846154
0.45,193,0.433,0.12933025404157045,0.4226327944572748,0.40854999999999686,33.18051533354613,183,250,0.42298850574712643
0.45,194,0.428,0.09813084112149532,0.4205607476635514,0.404499999999997,43.16791901281675,180,248,0.42093023255813955
0.45,195,0.516,0.09302325581395349,0.4166666666666667,0.48779999999999596,45.22280482383316,215,301,0.416988416988417
0.45,196,0.32,0.2,0.415625,0.3007999999999982,42.72418376985355,133,187,0.4161490683229814
0.45,197,0.614,0.08794788273615635,0.43322475570032576,0.580599999999999,34.391477590053924,266,348,0.43344155844155846
0.45,198,0.263,0.21673003802281368,0.40304182509505704,0.24699999999999886,42.21571534041283,106,157,0.4037735849056604
0.45,199,0.352,0.20170454545454544,0.40625,0.3308499999999978,43.50853740136118,143,209,0.4067796610169492
0.45,200,0.342,0.15789473684210525,0.4093567251461988,0.32219999999999793,44.003605146031525,140,202,0.40988372093023256
0.45,201,0.526,0.08935361216730038,0.41825095057034223,0.4973499999999958,43.85954677534025,220,306,0.4185606060606061
0.45,202,0.365,0.18082191780821918,0.4136986301369863,0.3434499999999977,35.27400458722268,151,214,0.4141689373297003
0.45,203,0.305,0.1737704918032787,0.40327868852459015,0.2870999999999984,44.47026488969912,123,182,0.40390879478827363
0.45,204,0.331,0.1148036253776435,0.39274924471299094,0.31254999999999805,42.89169466348635,130,201,0.3933933933933934
0.45,205,0.327,0.20795107033639143,0.40672782874617736,0.3072499999999981,43.563828768772495,133,194,0.4072948328267477
0.45,206,0.338,0.1390532544378698,0.41124260355029585,0.318749999999998,43.92324603425998,139,199,0.4117647058823529
0.45,207,0.382,0.12827225130890052,0.4162303664921466,0.3604499999999975,37.49939458669462,159,223,0.4166666666666667
0.45,208,0.33,0.12727272727272726,0.4121212121212121,0.3113999999999981,44.81861900310081,136,194,0.4126506024096386
0.45,209,0.317,0.1892744479495268,0.40063091482649843,0.2981499999999982,45.23302977326808,127,190,0.4012539184952978
0.45,210,0.314,0.15605095541401273,0.4012738853503185,0.2958499999999982,45.41213222526028,126,188,0.40189873417721517
0.45,211,0.437,0.12356979405034325,0.42105263157894735,0.4124499999999969,45.43573114476197,184,253,0.4214123006833713
0.45,212,0.303,0.19801980198019803,0.3927392739273927,0.2848499999999984,36.27042229616468,119,184,0.39344262295081966
0.45,213,0.3,0.13,0.41,0.2830499999999984,41.070724634216184,123,177,0.4105960264900662
0.45,214,0.432,0.1550925925925926,0.42592592592592593,0.40704999999999686,41.12810935060915,184,248,0.42626728110599077
0.45,215,0.261,0.18773946360153257,0.38697318007662834,0.24549999999999886,41.856800579879774,101,160,0.38783269961977185
0.45,216,0.362,0.1464088397790055,0.4116022099447514,0.3412499999999977,42.71835940616211,149,213,0.41208791208791207
0.45,217,0.334,0.23053892215568864,0.40119760479041916,0.31344999999999795,34.29057085723179,134,200,0.4017857142857143
0.45,218,0.312,0.15064102564102563,0.41025641025641024,0.2940499999999983,42.74657229606746,128,184,0.410828025477707
0.45,219,0.293,0.18088737201365188,0.40955631399317405,0.2756999999999985,41.6525725654817,120,173,0.4101694915254237
0.45,220,0.326,0.1901840490797546,0.4110429447852761,0.3065999999999981,44.291830087416876,134,192,0.4115853658536585
0.45,221,0.359,0.13649025069637882,0.40947075208913647,0.33859999999999774,43.720297227728075,147,212,0.4099722991689751
0.45,222,0.362,0.09944751381215469,0.4143646408839779,0.3420999999999977,42.76840844817103,150,212,0.41483516483516486
0.45,223,0.313,0.10223642172523961,0.402555910543131,0.29574999999999824,43.441302834984725,126,187,0.4031746031746032
0.45,224,0.351,0.1282051282051282,0.4017094017094017,0.3311999999999978,45.72907741940515,141,210,0.40226628895184136
0.45,225,0.375,0.136,0.4106666666666667,0.35369999999999757,38.03914588760891,154,221,0.41114058355437666
0.45,226,0.446,0.11434977578475336,0.4192825112107623,0.42114999999999675,43.18599767985577,187,259,0.41964285714285715
0.45,227,0.357,0.1792717086834734,0.4061624649859944,0.3359499999999977,43.12021064497989,145,212,0.40668523676880225
0.45,228,0.494,0.08704453441295547,0.41700404858299595,0.4671499999999962,42.00219697883977,206,288,0.4173387096774194
0.45,229,0.28,0.175,0.40714285714285714,0.2635499999999987,40.16085994922995,114,166,0.4078014184397163
0.45,230,0.498,0.08433734939759036,0.42168674698795183,0.4709999999999962,43.82807282698787,210,288,0.422
0.45,231,0.329,0.16109422492401215,0.41033434650455924,0.30989999999999807,43.779903292819746,135,194,0.4108761329305136
0.45,232,0.324,0.1697530864197531,0.4012345679012346,0.30504999999999816,39.36972276997588,130,194,0.401840490797546
0.45,233,0.292,0.15753424657534246,0.3904109589041096,0.27509999999999857,45.313419288559196,114,178,0.391156462585034
0.45,234,0.348,0.12643678160919541,0.40229885057471265,0.32839999999999786,43.920860862131576,140,208,0.40285714285714286
0.45,235,0.429,0.12354312354312354,0.4219114219114219,0.40489999999999693,44.165151290215,181,248,0.4222737819025522
0.45,236,0.338,0.19822485207100593,0.40828402366863903,0.317749999999998,39.58324850973753,138,200,0.4088235294117647
0.45,237,0.36,0.16944444444444445,0.40555555555555556,0.33894999999999764,45.412703781472494,146,214,0.40607734806629836
0.45,238,0.429,0.0979020979020979,0.4195804195804196,0.40544999999999687,45.726106126764755,180,249,0.419953596287703
0.45,239,0.342,0.1871345029239766,0.4064327485380117,0.3216999999999979,41.53830498448848,139,203,0.4069767441860465
0.45,240,0.332,0.15060240963855423,0.39759036144578314,0.31289999999999807,45.76220504709844,132,200,0.39820359281437123
0.45,241,0.392,0.16326530612244897,0.40561224489795916,0.3691999999999973,42.20431097502543,159,233,0.40609137055837563
0.45,242,0.558,0.12544802867383512,0.43010752688172044,0.5265999999999964,37.92397539393019,240,318,0.4303571428571429
0.45,243,0.344,0.13953488372093023,0.4127906976744186,0.3243999999999979,43.975490207978346,142,202,0.41329479768786126
0.45,244,0.294,0.23809523809523808,0.3979591836734694,0.27579999999999855,44.38774389778701,117,177,0.39864864864864863
0.45,245,0.535,0.10093457943925234,0.42429906542056073,0.5055499999999958,44.282483176608366,227,308,0.4245810055865922
0.45,246,0.461,0.10412147505422993,0.41865509761388287,0.43554999999999655,43.75945978830751,193,268,0.4190064794816415
0.45,247,0.302,0.20860927152317882,0.40397350993377484,0.2837499999999984,45.13058199116007,122,180,0.40460526315789475
0.45,248,0.35,0.18571428571428572,0.40285714285714286,0.3292499999999978,44.73576016596742,141,209,0.4034090909090909
0.45,249,0.431,0.12993039443155452,0.41299303944315546,0.4066499999999969,45.83381768210035,178,253,0.4133949191685912
0.45,250,0.456,0.12280701754385964,0.4298245614035088,0.4303999999999967,44.37028663250748,196,260,0.43013100436681223
0.45,251,0.348,0.15517241379310345,0.4051724137931034,0.3278999999999978,41.8796611812434,141,207,0.4057142857142857
0.45,252,0.456,0.1162280701754386,0.4232456140350877,0.43054999999999666,44.79684226172043,193,263,0.42358078602620086
0.45,253,0.403,0.18362282878411912,0.4094292803970223,0.3791499999999972,42.6658842316595,165,238,0.40987654320987654
0.45,254,0.377,0.14323607427055704,0.40848806366047746,0.35544999999999755,43.12555308888815,154,223,0.40897097625329815
0.45,255,0.627,0.08452950558213716,0.43221690590111644,0.5929999999999995,45.99240153867107,271,356,0.43243243243243246
0.45,256,0.43,0.07906976744186046,0.41627906976744183,0.40679999999999694,43.42023747533628,179,251,0.4166666666666667
